DATE,FISCAL_YEAR,PRODUCT_CODE,VARIANT,PRODUCT,FORECAST_QUANTITY,gross_price,GROSS_PRICE_TOTAL
2021-06-01,2021,A5018110205,"Plus Blue","AQ BZ Compact",33,486.1763,16043.82
2021-06-01,2021,A5018110206,"Plus Red","AQ BZ Compact",34,475.5544,16168.85
2021-06-01,2021,A5018110207,"Premium Black","AQ BZ Compact",10,475.1904,4751.90
2021-06-01,2021,A5019110208,"Premium Misty Green","AQ BZ Compact",32,467.3047,14953.75
2021-06-01,2021,A5119110301,"Standard Grey","AQ BZ Gen Y",14,479.0441,6706.62
2021-06-01,2021,A5119110302,"Standard Blue","AQ BZ Gen Y",16,474.3132,7589.01
2021-06-01,2021,A5119110303,"Standard Red","AQ BZ Gen Y",13,474.3154,6166.10
2021-06-01,2021,A5119110305,"Plus Blue","AQ BZ Gen Y",11,483.3813,5317.19
2021-06-01,2021,A5119110306,"Plus Red","AQ BZ Gen Y",7,486.4857,3405.40
2021-06-01,2021,A5119110307,"Premium Black","AQ BZ Gen Y",12,516.4580,6197.50
2021-06-01,2021,A5119110308,"Premium Misty Green","AQ BZ Gen Y",15,512.5811,7688.72
2021-06-01,2021,A5219110401,"Standard Grey","AQ BZ Gen Z",28,506.9644,14195.00
2021-06-01,2021,A5219110402,"Standard Blue","AQ BZ Gen Z",27,490.1582,13234.27
2021-06-01,2021,A5219110403,"Standard Red","AQ BZ Gen Z",35,525.8042,18403.15
2021-06-01,2021,A5219110405,"Plus Blue","AQ BZ Gen Z",26,521.2603,13552.77
2021-06-01,2021,A5219110406,"Plus Red","AQ BZ Gen Z",15,550.4597,8256.90
2021-06-01,2021,A5219110407,"Premium Black","AQ BZ Gen Z",25,545.5931,13639.83
2021-06-01,2021,A5220110408,"Premium Misty Green","AQ BZ Gen Z",28,533.0397,14925.11
2021-06-01,2021,A5318110103,"Standard Black","AQ Gamer 1",12,584.9722,7019.67
2021-06-01,2021,A5318110104,"Plus Firey Red","AQ Gamer 1",8,586.3824,4691.06
2021-06-01,2021,A5318110105,"Plus Cool Blue","AQ Gamer 1",16,551.3303,8821.28
2021-06-01,2021,A5318110106,"Plus Black","AQ Gamer 1",8,565.8747,4527.00
2021-06-01,2021,A5318110107,"Premium Black","AQ Gamer 1",4,571.6489,2286.60
2021-06-01,2021,A5318110108,"Premium Misty Green","AQ Gamer 1",17,579.6609,9854.24
2021-06-01,2021,A5419110201,"Standard Firey Red","AQ Gamer 2",21,585.0003,12285.01
2021-06-01,2021,A5419110202,"Standard Cool Blue","AQ Gamer 2",11,567.9271,6247.20
2021-06-01,2021,A5419110203,"Standard Black","AQ Gamer 2",9,595.5711,5360.14
2021-06-01,2021,A5419110204,"Plus Firey Red","AQ Gamer 2",10,602.9200,6029.20
2021-06-01,2021,A5419110205,"Plus Cool Blue","AQ Gamer 2",18,570.7578,10273.64
2021-06-01,2021,A5419110206,"Plus Black","AQ Gamer 2",18,601.6398,10829.52
2021-06-01,2021,A5419110207,"Premium Black","AQ Gamer 2",17,599.2302,10186.91
2021-06-01,2021,A5419110208,"Premium Misty Green","AQ Gamer 2",15,608.4070,9126.11
2021-06-01,2021,A5519110301,"Standard Firey Red","AQ Gamer 3",15,589.7411,8846.12
2021-06-01,2021,A5519110302,"Standard Cool Blue","AQ Gamer 3",18,605.8642,10905.56
2021-06-01,2021,A5519110303,"Standard Black","AQ Gamer 3",6,604.2721,3625.63
2021-06-01,2021,A5519110304,"Plus Firey Red","AQ Gamer 3",22,597.7704,13150.95
2021-06-01,2021,A5520110305,"Plus Cool Blue","AQ Gamer 3",11,632.4885,6957.37
2021-06-01,2021,A5520110306,"Plus Black","AQ Gamer 3",12,639.6816,7676.18
2021-06-01,2021,A5520110307,"Premium Black","AQ Gamer 3",17,609.7926,10366.47
2021-06-01,2021,A5520110308,"Premium Misty Green","AQ Gamer 3",4,590.1159,2360.46
2021-06-01,2021,A5620110401,"Standard Firey Red","AQ Smash 1",5,642.0698,3210.35
2021-06-01,2021,A5620110402,"Standard Cool Blue","AQ Smash 1",12,593.8297,7125.96
2021-06-01,2021,A5621110403,"Standard Black","AQ Smash 1",4,631.1855,2524.74
2021-06-01,2021,A5621110404,"Plus Firey Red","AQ Smash 1",17,639.9614,10879.34
2021-06-01,2021,A5621110405,"Plus Cool Blue","AQ Smash 1",17,601.8173,10230.89
2021-06-01,2021,A5621110406,"Plus Black","AQ Smash 1",14,644.3777,9021.29
2021-06-01,2021,A5621110407,"Premium Black","AQ Smash 1",11,655.7782,7213.56
2021-06-01,2021,A5621110408,"Premium Misty Green","AQ Smash 1",16,657.2525,10516.04
2021-06-01,2021,A5721110501,"Standard Firey Red","AQ Smash 2",15,649.6929,9745.39
2021-06-01,2021,A5721110502,"Standard Cool Blue","AQ Smash 2",13,627.9938,8163.92
2021-06-01,2021,A5721110503,"Standard Black","AQ Smash 2",5,678.3035,3391.52
2021-06-01,2021,A5721110504,"Plus Firey Red","AQ Smash 2",19,655.8348,12460.86
2021-06-01,2021,A5721110505,"Plus Cool Blue","AQ Smash 2",11,674.4272,7418.70
2021-06-01,2021,A5721110506,"Plus Black","AQ Smash 2",9,720.5460,6484.91
2021-06-01,2021,A5820110101,"Standard 1","AQ BZ Allin1",14,681.3022,9538.23
2021-06-01,2021,A5820110102,"Standard 2","AQ BZ Allin1",9,697.5541,6277.99
2021-06-01,2021,A5820110103,"Standard 3","AQ BZ Allin1",33,735.1465,24259.83
2021-06-01,2021,A5820110104,"Plus 1","AQ BZ Allin1",33,690.4971,22786.40
2021-06-01,2021,A5820110105,"Plus 2","AQ BZ Allin1",12,709.3926,8512.71
2021-06-01,2021,A5820110106,"Plus 3","AQ BZ Allin1",25,692.5242,17313.11
2021-06-01,2021,A5820110107,"Premium 1","AQ BZ Allin1",7,737.6775,5163.74
2021-06-01,2021,A5821110108,"Premium 2","AQ BZ Allin1",34,746.7388,25389.12
2021-06-01,2021,A6018110101,"Standard 1","AQ Home Allin1",3,800.4577,2401.37
2021-06-01,2021,A6018110102,"Standard 2","AQ Home Allin1",5,764.0542,3820.27
2021-06-01,2021,A6018110103,"Standard 3","AQ Home Allin1",1,770.9789,770.98
2021-06-01,2021,A6018110104,"Plus 1","AQ Home Allin1",2,749.0987,1498.20
2021-06-01,2021,A6018110105,"Plus 2","AQ Home Allin1",3,766.6472,2299.94
2021-06-01,2021,A6018110106,"Plus 3","AQ Home Allin1",3,787.5874,2362.76
2021-06-01,2021,A6019110107,"Premium 1","AQ Home Allin1",3,785.9918,2357.98
2021-06-01,2021,A6019110108,"Premium 2","AQ Home Allin1",4,796.6606,3186.64
2021-06-01,2021,A6119110201,"Standard 1","AQ HOME Allin1 Gen 2",2,824.0889,1648.18
2021-06-01,2021,A6119110202,"Standard 2","AQ HOME Allin1 Gen 2",1,790.1040,790.10
2021-06-01,2021,A6119110203,"Standard 3","AQ HOME Allin1 Gen 2",5,769.5635,3847.82
2021-06-01,2021,A6119110204,"Plus 1","AQ HOME Allin1 Gen 2",4,807.2638,3229.06
2021-06-01,2021,A6120110205,"Plus 2","AQ HOME Allin1 Gen 2",6,834.9812,5009.89
2021-06-01,2021,A6120110206,"Plus 3","AQ HOME Allin1 Gen 2",4,810.6034,3242.41
2021-06-01,2021,A6218160101,Standard,"AQ Digit SSD",999,13.5941,13580.51
2021-06-01,2021,A6218160102,Plus,"AQ Digit SSD",1269,15.2481,19349.84
2021-06-01,2021,A6219160103,Premium,"AQ Digit SSD",861,16.3003,14034.56
2021-06-01,2021,A6319160201,Standard,"AQ Neuer SSD",1070,17.3590,18574.13
2021-06-01,2021,A6319160202,Plus,"AQ Neuer SSD",977,18.5733,18146.11
2021-06-01,2021,A6319160203,Premium,"AQ Neuer SSD",395,19.3433,7640.60
2021-06-01,2021,A6419160301,Standard,"AQ Clx1",1020,17.8043,18160.39
2021-06-01,2021,A6419160302,Plus,"AQ Clx1",288,19.6723,5665.62
2021-06-01,2021,A6419160303,Premium,"AQ Clx1",705,19.3342,13630.61
2021-06-01,2021,A6519160401,Standard,"AQ Clx2",623,20.2889,12639.98
2021-06-01,2021,A6520160402,Plus,"AQ Clx2",1169,20.1650,23572.89
2021-06-01,2021,A6520160403,Premium,"AQ Clx2",365,21.2830,7768.30
2021-06-01,2021,A6620160501,Standard,"AQ Clx3",437,22.8530,9986.76
2021-06-01,2021,A6720160103,Premium,"AQ Pen Drive 2 IN 1",1391,4.4411,6177.57
2021-06-01,2021,A6818160201,Standard,"AQ Pen Drive DRC",1386,2.9990,4156.61
2021-06-01,2021,A6818160202,Plus,"AQ Pen Drive DRC",1750,3.8531,6742.93
2021-06-01,2021,A6819160203,Premium,"AQ Pen Drive DRC",977,5.0984,4981.14
2021-06-01,2021,A7118160101,Standard,"AQ Wi Power Dx1",178,29.6712,5281.47
2021-06-01,2021,A7119160102,Plus,"AQ Wi Power Dx1",595,29.9264,17806.21
2021-06-01,2021,A7119160103,Premium,"AQ Wi Power Dx1",706,28.7736,20314.16
2021-06-01,2021,A7219160201,Standard,"AQ Wi Power Dx2",152,32.9575,5009.54
2021-06-01,2021,A7220160202,Plus,"AQ Wi Power Dx2",317,35.2053,11160.08
2021-06-01,2021,A7220160203,Premium,"AQ Wi Power Dx2",356,37.4784,13342.31
2021-06-01,2021,A7321160301,Standard,"AQ Wi Power Dx3",646,40.7954,26353.83
2021-06-01,2021,A7321160302,Plus,"AQ Wi Power Dx3",307,43.9446,13490.99
2021-06-01,2021,A7321160303,Premium,"AQ Wi Power Dx3",498,42.8483,21338.45
2021-08-01,2021,A0118150101,Standard,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",47,19.0573,895.69
2021-08-01,2021,A0118150102,Plus,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",94,21.4565,2016.91
2021-08-01,2021,A0118150103,Premium,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",173,21.7795,3767.85
2021-08-01,2021,A0118150104,"Premium Plus","AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",169,22.9729,3882.42
2021-08-01,2021,A0219150201,Standard,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",185,23.6987,4384.26
2021-08-01,2021,A0219150202,Plus,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",156,24.7312,3858.07
2021-08-01,2021,A0220150203,Premium,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",67,23.6154,1582.23
2021-08-01,2021,A0320150301,Standard,"AQ Zion Saga",61,23.7223,1447.06
2021-08-01,2021,A0321150302,Plus,"AQ Zion Saga",162,27.1027,4390.64
2021-08-01,2021,A0321150303,Premium,"AQ Zion Saga",119,28.0059,3332.70
2021-08-01,2021,A0418150103,"Standard 3","AQ Mforce Gen X",103,19.5235,2010.92
2021-08-01,2021,A0418150104,"Plus 1","AQ Mforce Gen X",18,19.9239,358.63
2021-08-01,2021,A0418150105,"Plus 2","AQ Mforce Gen X",65,20.0766,1304.98
2021-08-01,2021,A0418150106,"Plus 3","AQ Mforce Gen X",45,19.9365,897.14
2021-08-01,2021,A0519150201,"Standard 1","AQ Mforce Gen Y",84,22.3984,1881.47
2021-08-01,2021,A0519150202,"Standard 2","AQ Mforce Gen Y",137,24.9298,3415.38
2021-08-01,2021,A0519150203,"Standard 3","AQ Mforce Gen Y",106,26.5871,2818.23
2021-08-01,2021,A0519150204,"Plus 1","AQ Mforce Gen Y",205,26.1081,5352.16
2021-08-01,2021,A0519150205,"Plus 2","AQ Mforce Gen Y",61,29.7008,1811.75
2021-08-01,2021,A0519150206,"Plus 3","AQ Mforce Gen Y",92,31.2439,2874.44
2021-08-01,2021,A0519150207,"Premium 1","AQ Mforce Gen Y",121,32.4427,3925.57
2021-08-01,2021,A0519150208,"Premium 2","AQ Mforce Gen Y",96,30.5816,2935.83
2021-08-01,2021,A0619150301,"Standard 1","AQ Mforce Gen Z",184,30.4696,5606.41
2021-08-01,2021,A0619150302,"Standard 2","AQ Mforce Gen Z",76,34.0973,2591.39
2021-08-01,2021,A0620150303,"Standard 3","AQ Mforce Gen Z",175,34.2412,5992.21
2021-08-01,2021,A0620150304,"Plus 1","AQ Mforce Gen Z",19,37.5826,714.07
2021-08-01,2021,A0620150305,"Plus 2","AQ Mforce Gen Z",127,36.5679,4644.12
2021-08-01,2021,A0620150306,"Plus 3","AQ Mforce Gen Z",109,37.5278,4090.53
2021-08-01,2021,A0621150307,"Premium 1","AQ Mforce Gen Z",124,36.2434,4494.18
2021-08-01,2021,A0621150308,"Premium 2","AQ Mforce Gen Z",47,39.3990,1851.75
2021-08-01,2021,A0721150401,Standard,"AQ GT 21",182,39.3377,7159.46
2021-08-01,2021,A0721150402,"Plus 1","AQ GT 21",166,39.1465,6498.32
2021-08-01,2021,A0721150403,"Plus 2","AQ GT 21",72,39.2990,2829.53
2021-08-01,2021,A0721150404,Premium,"AQ GT 21",34,39.1215,1330.13
2021-08-01,2021,A0821150501,Standard,"AQ Marquee P3",136,40.5013,5508.18
2021-08-01,2021,A0821150502,"Plus 1","AQ Marquee P3",152,43.2966,6581.08
2021-08-01,2021,A0821150503,"Plus 2","AQ Marquee P3",150,42.3841,6357.62
2021-08-01,2021,A0821150504,Premium,"AQ Marquee P3",63,44.7044,2816.38
2021-08-01,2021,A0921150601,Standard,"AQ Marquee P4",67,45.0813,3020.45
2021-08-01,2021,A1018150101,Standard,"AQ 5000 Series Electron 9 5900X Desktop Processor",118,111.1036,13110.22
2021-08-01,2021,A1018150102,Plus,"AQ 5000 Series Electron 9 5900X Desktop Processor",213,123.4797,26301.18
2021-08-01,2021,A1018150103,Premium,"AQ 5000 Series Electron 9 5900X Desktop Processor",195,123.9315,24166.64
2021-08-01,2021,A1118150201,Standard,"AQ 5000 Series Electron 8 5900X Desktop Processor",90,124.2640,11183.76
2021-08-01,2021,A1118150202,Plus,"AQ 5000 Series Electron 8 5900X Desktop Processor",205,129.5836,26564.64
2021-08-01,2021,A1119150203,Premium,"AQ 5000 Series Electron 8 5900X Desktop Processor",222,139.8962,31056.96
2021-08-01,2021,A1219150301,Standard,"AQ 5000 Series Ultron 8 5900X Desktop Processor",126,135.6822,17095.96
2021-08-01,2021,A1219150302,Plus,"AQ 5000 Series Ultron 8 5900X Desktop Processor",263,145.1474,38173.77
2021-08-01,2021,A1219150303,Premium,"AQ 5000 Series Ultron 8 5900X Desktop Processor",115,142.9402,16438.12
2021-08-01,2021,A1319150401,Standard,"AQ Electron 5 3600 Desktop Processor",103,149.1034,15357.65
2021-08-01,2021,A1320150402,Plus,"AQ Electron 5 3600 Desktop Processor",64,150.2450,9615.68
2021-08-01,2021,A1320150403,Premium,"AQ Electron 5 3600 Desktop Processor",87,160.6912,13980.13
2021-08-01,2021,A1420150501,Standard,"AQ Electron 4 3600 Desktop Processor",123,160.5082,19742.51
2021-08-01,2021,A1420150502,Plus,"AQ Electron 4 3600 Desktop Processor",238,169.4999,40340.98
2021-08-01,2021,A1421150503,Premium,"AQ Electron 4 3600 Desktop Processor",176,176.4389,31053.25
2021-08-01,2021,A1521150601,Standard,"AQ Electron 3 3600 Desktop Processor",270,186.2917,50298.76
2021-08-01,2021,A1521150602,Plus,"AQ Electron 3 3600 Desktop Processor",129,185.4599,23924.33
2021-08-01,2021,A1618150101,Standard,"AQ MB Elite",33,19.6485,648.40
2021-08-01,2021,A1618150102,"Plus 1","AQ MB Elite",101,20.4629,2066.75
2021-08-01,2021,A1618150103,"Plus 2","AQ MB Elite",77,21.2017,1632.53
2021-08-01,2021,A1618150104,Premium,"AQ MB Elite",15,21.4489,321.73
2021-08-01,2021,A1718150201,Standard,"AQ MB Crossx",75,21.8879,1641.59
2021-08-01,2021,A1718150202,"Plus 1","AQ MB Crossx",87,22.8957,1991.93
2021-08-01,2021,A1718150203,"Plus 2","AQ MB Crossx",89,27.3445,2433.66
2021-08-01,2021,A1718150204,Premium,"AQ MB Crossx",74,28.3991,2101.53
2021-08-01,2021,A1819150301,Standard,"AQ MB Crossx 2",89,28.8615,2568.67
2021-08-01,2021,A1819150302,"Plus 1","AQ MB Crossx 2",117,31.9525,3738.44
2021-08-01,2021,A1819150303,"Plus 2","AQ MB Crossx 2",107,32.1924,3444.59
2021-08-01,2021,A1819150304,Premium,"AQ MB Crossx 2",65,32.2612,2096.98
2021-08-01,2021,A1919150401,Standard,"AQ MB Lito",131,33.7609,4422.68
2021-08-01,2021,A1919150402,"Plus 1","AQ MB Lito",115,35.0256,4027.94
2021-08-01,2021,A1919150403,"Plus 2","AQ MB Lito",59,35.8350,2114.27
2021-08-01,2021,A1920150404,Premium,"AQ MB Lito",138,38.9780,5378.96
2021-08-01,2021,A2020150501,Standard,"AQ MB Lito 2",35,41.3696,1447.94
2021-08-01,2021,A2020150502,"Plus 1","AQ MB Lito 2",43,39.3932,1693.91
2021-08-01,2021,A2021150503,"Plus 2","AQ MB Lito 2",59,45.4377,2680.82
2021-08-01,2021,A2118150101,"Standard 1","AQ Master wired x1 Ms",492,2.9434,1448.15
2021-08-01,2021,A2118150102,"Standard 2","AQ Master wired x1 Ms",601,3.9998,2403.88
2021-08-01,2021,A2118150103,"Plus 1","AQ Master wired x1 Ms",247,4.5295,1118.79
2021-08-01,2021,A2118150104,"Plus 2","AQ Master wired x1 Ms",853,5.0459,4304.15
2021-08-01,2021,A2118150105,"Premium 1","AQ Master wired x1 Ms",1025,4.6904,4807.66
2021-08-01,2021,A2118150106,"Premium 2","AQ Master wired x1 Ms",491,5.2542,2579.81
2021-08-01,2021,A2218150201,"Standard 1","AQ Master wireless x1 Ms",217,5.4383,1180.11
2021-08-01,2021,A2218150202,"Standard 2","AQ Master wireless x1 Ms",1026,6.4054,6571.94
2021-08-01,2021,A2219150203,"Plus 1","AQ Master wireless x1 Ms",207,6.7301,1393.13
2021-08-01,2021,A2219150204,"Plus 2","AQ Master wireless x1 Ms",888,7.3526,6529.11
2021-08-01,2021,A2219150205,"Premium 1","AQ Master wireless x1 Ms",558,7.9813,4453.57
2021-08-01,2021,A2219150206,"Premium 2","AQ Master wireless x1 Ms",583,8.3193,4850.15
2021-08-01,2021,A2319150301,"Standard 1","AQ Gamers Ms",1194,8.8044,10512.45
2021-08-01,2021,A2319150302,"Standard 2","AQ Gamers Ms",357,8.9901,3209.47
2021-08-01,2021,A2319150303,"Plus 1","AQ Gamers Ms",1227,9.3977,11530.98
2021-08-01,2021,A2319150304,"Plus 2","AQ Gamers Ms",594,10.4573,6211.64
2021-08-01,2021,A2319150305,"Premium 1","AQ Gamers Ms",417,10.4370,4352.23
2021-08-01,2021,A2319150306,"Premium 2","AQ Gamers Ms",630,10.8659,6845.52
2021-08-01,2021,A2419150401,"Standard 1","AQ Lite Ms",997,11.4829,11448.45
2021-08-01,2021,A2419150402,"Standard 2","AQ Lite Ms",537,11.2819,6058.38
2021-08-01,2021,A2419150403,"Plus 1","AQ Lite Ms",924,10.8925,10064.67
2021-08-01,2021,A2419150404,"Plus 2","AQ Lite Ms",424,11.6332,4932.48
2021-08-01,2021,A2419150405,"Premium 1","AQ Lite Ms",415,12.7423,5288.05
2021-08-01,2021,A2420150406,"Premium 2","AQ Lite Ms",716,12.2979,8805.30
2021-08-01,2021,A2520150501,"Standard 1","AQ Maxima Ms",914,12.0689,11030.97
2021-08-01,2021,A2520150502,"Standard 2","AQ Maxima Ms",1064,14.5267,15456.41
2021-08-01,2021,A2520150503,"Plus 1","AQ Maxima Ms",798,14.1682,11306.22
2021-08-01,2021,A2520150504,"Plus 2","AQ Maxima Ms",373,14.2800,5326.44
2021-08-01,2021,A2520150505,"Premium 1","AQ Maxima Ms",508,15.1762,7709.51
2021-08-01,2021,A2520150506,"Premium 2","AQ Maxima Ms",574,14.5677,8361.86
2021-08-01,2021,A2620150601,"Standard 1","AQ Qwerty Ms",906,14.9013,13500.58
2021-08-01,2021,A2620150602,"Standard 2","AQ Qwerty Ms",750,15.8102,11857.65
2021-08-01,2021,A2620150603,"Plus 1","AQ Qwerty Ms",441,15.9792,7046.83
2021-08-01,2021,A2620150604,"Plus 2","AQ Qwerty Ms",671,16.5491,11104.45
2021-08-01,2021,A2620150605,"Premium 1","AQ Qwerty Ms",1002,16.5882,16621.38
2021-08-01,2021,A2620150606,"Premium 2","AQ Qwerty Ms",1255,16.7850,21065.18
2021-08-01,2021,A2720150701,"Standard 1","AQ Trigger Ms",882,17.0917,15074.88
2021-08-01,2021,A2721150702,"Standard 2","AQ Trigger Ms",259,17.2368,4464.33
2021-08-01,2021,A2721150703,"Plus 1","AQ Trigger Ms",1106,16.9353,18730.44
2021-08-01,2021,A2721150704,"Plus 2","AQ Trigger Ms",760,19.5860,14885.36
2021-08-01,2021,A2721150705,"Premium 1","AQ Trigger Ms",418,19.4042,8110.96
2021-08-01,2021,A2721150706,"Premium 2","AQ Trigger Ms",529,20.0537,10608.41
2021-08-01,2021,A2821150801,"Standard 1","AQ Lumina Ms",522,21.7118,11333.56
2021-08-01,2021,A2918150101,"Standard 1","AQ Master wired x1",489,6.8991,3373.66
2021-08-01,2021,A2918150102,"Standard 2","AQ Master wired x1",658,7.5979,4999.42
2021-08-01,2021,A2918150103,"Plus 1","AQ Master wired x1",163,7.7693,1266.40
2021-08-01,2021,A2918150104,"Plus 2","AQ Master wired x1",643,8.9514,5755.75
2021-08-01,2021,A2918150105,"Premium 1","AQ Master wired x1",318,9.4650,3009.87
2021-08-01,2021,A2918150106,"Premium 2","AQ Master wired x1",127,10.4188,1323.19
2021-08-01,2021,A3018150201,"Standard 1","AQ Master wireless x1",503,10.7955,5430.14
2021-08-01,2021,A3018150202,"Standard 2","AQ Master wireless x1",130,11.0524,1436.81
2021-08-01,2021,A3018150203,"Plus 1","AQ Master wireless x1",477,12.3739,5902.35
2021-08-01,2021,A3019150204,"Plus 2","AQ Master wireless x1",393,11.6011,4559.23
2021-08-01,2021,A3019150205,"Premium 1","AQ Master wireless x1",253,12.0509,3048.88
2021-08-01,2021,A3019150206,"Premium 2","AQ Master wireless x1",267,13.0018,3471.48
2021-08-01,2021,A3119150301,"Standard 1","AQ Gamers ",326,13.5061,4402.99
2021-08-01,2021,A3119150302,"Standard 2","AQ Gamers ",192,15.3071,2938.96
2021-08-01,2021,A3119150303,"Plus 1","AQ Gamers ",384,16.2407,6236.43
2021-08-01,2021,A3120150304,"Plus 2","AQ Gamers ",84,16.3792,1375.85
2021-08-01,2021,A3120150305,"Premium 1","AQ Gamers ",195,16.3218,3182.75
2021-08-01,2021,A3120150306,"Premium 2","AQ Gamers ",214,19.3003,4130.26
2021-08-01,2021,A3220150401,"Standard 1","AQ Lite",223,18.4943,4124.23
2021-08-01,2021,A3220150402,"Standard 2","AQ Lite",682,18.7947,12817.99
2021-08-01,2021,A3220150403,"Plus 1","AQ Lite",271,18.5844,5036.37
2021-08-01,2021,A3220150404,"Plus 2","AQ Lite",271,18.4219,4992.33
2021-08-01,2021,A3220150405,"Premium 1","AQ Lite",73,18.9415,1382.73
2021-08-01,2021,A3220150406,"Premium 2","AQ Lite",506,20.0066,10123.34
2021-08-01,2021,A3320150501,"Standard 1","AQ Maxima",450,20.3908,9175.86
2021-08-01,2021,A3320150502,"Standard 2","AQ Maxima",687,21.6988,14907.08
2021-08-01,2021,A3320150503,"Plus 1","AQ Maxima",358,20.8733,7472.64
2021-08-01,2021,A3320150504,"Plus 2","AQ Maxima",312,22.1341,6905.84
2021-08-01,2021,A3320150505,"Premium 1","AQ Maxima",351,23.0844,8102.62
2021-08-01,2021,A3320150506,"Premium 2","AQ Maxima",448,23.7678,10647.97
2021-08-01,2021,A3420150601,"Standard 1","AQ Qwerty",326,24.5690,8009.49
2021-08-01,2021,A3420150602,"Standard 2","AQ Qwerty",520,23.9726,12465.75
2021-08-01,2021,A3421150603,"Plus 1","AQ Qwerty",170,26.9507,4581.62
2021-08-01,2021,A3421150604,"Plus 2","AQ Qwerty",328,27.4152,8992.19
2021-08-01,2021,A3421150605,"Premium 1","AQ Qwerty",205,29.8692,6123.19
2021-08-01,2021,A3421150606,"Premium 2","AQ Qwerty",319,29.6709,9465.02
2021-08-01,2021,A3521150701,"Standard 1","AQ Trigger",230,29.3872,6759.06
2021-08-01,2021,A3521150702,"Standard 2","AQ Trigger",103,30.3414,3125.16
2021-08-01,2021,A3521150703,"Plus 1","AQ Trigger",458,31.7665,14549.06
2021-08-01,2021,A3521150704,"Plus 2","AQ Trigger",224,33.6246,7531.91
2021-08-01,2021,A3521150705,"Premium 1","AQ Trigger",551,34.5114,19015.78
2021-08-01,2021,A3718150101,Standard,"AQ LION x1",65,16.5127,1073.33
2021-08-01,2021,A3718150102,"Plus 1 ","AQ LION x1",18,16.1015,289.83
2021-08-01,2021,A3718150103,"Plus 2","AQ LION x1",20,17.5697,351.39
2021-08-01,2021,A3718150105,Premium,"AQ LION x1",32,18.0312,577.00
2021-08-01,2021,A3818150201,Standard,"AQ LION x2",104,17.2648,1795.54
2021-08-01,2021,A3818150202,"Plus 1 ","AQ LION x2",22,17.5197,385.43
2021-08-01,2021,A3819150203,"Plus 2","AQ LION x2",88,18.4533,1623.89
2021-08-01,2021,A3819150204,"Plus 3","AQ LION x2",80,21.1942,1695.54
2021-08-01,2021,A3819150205,Premium,"AQ LION x2",91,21.6066,1966.20
2021-08-01,2021,A3920150301,Standard,"AQ LION x3",98,22.1454,2170.25
2021-08-01,2021,A3920150302,"Plus 1 ","AQ LION x3",19,23.1520,439.89
2021-08-01,2021,A3920150303,"Plus 2","AQ LION x3",110,25.4670,2801.37
2021-08-01,2021,A3920150304,"Plus 3","AQ LION x3",79,25.0442,1978.49
2021-08-01,2021,A3920150305,Premium,"AQ LION x3",43,27.4546,1180.55
2021-08-01,2021,A4020150401,Standard,"AQ Mx NB",12,26.9302,323.16
2021-08-01,2021,A4020150402,"Plus 1 ","AQ Mx NB",94,28.4500,2674.30
2021-08-01,2021,A4021150403,"Plus 2","AQ Mx NB",37,29.9423,1107.87
2021-08-01,2021,A4021150404,"Plus 3","AQ Mx NB",52,28.5800,1486.16
2021-08-01,2021,A4021150405,Premium,"AQ Mx NB",82,31.7029,2599.64
2021-08-01,2021,A4118110105,"Plus Blue","AQ Aspiron",20,182.8932,3657.86
2021-08-01,2021,A4118110106,"Plus Red","AQ Aspiron",5,187.7533,938.77
2021-08-01,2021,A4118110107,"Premium Black","AQ Aspiron",17,195.7721,3328.13
